統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
50873465,夏和股份有限公司,基隆市中正區義一路87號8樓之2,李東昇,3000000,107/09/17,115/07/06,公司遷址修正章程,F399040 無店面零售業；I102010 投資顧問業；I301010 資訊軟體服務業；I301020 資料處理服務業；F213010 電器零售業；F401010 國際貿易業；IZ99990 其他工商服務業；F113020 電器批發業；I103060 管理顧問業；JZ99050 仲介服務業,基隆市,變更,11507
50880043,瀚瑞科電子股份有限公司,基隆市仁愛區玉田里仁二路195號二樓,林詩鈞,20000000,107/10/08,115/07/29,公司所在地,F119010 電子材料批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F219010 電子材料零售業；F213040 精密儀器零售業；F213030 電腦及事務性機器設備零售業；F213060 電信器材零售業；CC01080 電子零組件製造業；F401010 國際貿易業,基隆市,變更,11507
53516646,弘翊機械工程有限公司,基隆市中正區砂子里19鄰調和街290巷45弄1號,戴宇菕,43400000,100/08/30,115/07/14,一般補正案,F213990 其他機械器具零售業；E604010 機械安裝業；EZ02010 起重工程業；F113010 機械批發業；JE01010 租賃業；E599010 配管工程業；E603040 消防安全設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業；E603120 噴砂工程業,基隆市,變更,11507
53638280,祥發國際商城股份有限公司,基隆市中正區中正路446號,張哲源,10000000,100/11/28,115/07/16,公司所營事業變更修正章程,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F114050 車胎批發業；F199990 其他批發業；F201070 花卉零售業；F201990 其他農畜水產品零售業；F203010 食品什貨、飲料零售業,基隆市,變更,11507
53821603,法林文創有限公司,基隆市安樂區基金一路108-6號4樓,陳秀芳,700000,101/03/26,115/07/03,一般補正案,CH01030 文具製造業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F109070 文教、樂器、育樂用品批發業；F115010 首飾及貴金屬批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F209060 文教、樂器、育樂用品零售業；F215010 首飾及貴金屬零售業；F399040 無店面零售業；F401010 國際貿易業；F601010 智慧財產權業,基隆市,變更,11507
54784303,易封科技有限公司,基隆市暖暖區碇內里源遠路249巷187之1號8樓,許志安,5000000,103/02/17,115/07/13,公司所營事業變更修正章程,F213080 機械器具零售業；F113010 機械批發業；F401010 國際貿易業；F208031 醫療器材零售業；F108031 醫療器材批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I102010 一般投資顧問業；H201010 一般投資業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業,基隆市,變更,11507
54994531,豐彩有限公司,基隆市仁愛區獅球路44巷124之1號,鄭愛馨,500000,108/05/17,115/07/27,股東出資轉讓修正章程,F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F111090 建材批發業；F113010 機械批發業；F113050 電腦及事務性機器設備批發業,基隆市,變更,11507
55696101,貓侍股份有限公司,基隆市中正區義一路87號9樓之2,張舒涵,8200000,106/11/08,115/07/09,一般補正案,F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F102170 食品什貨批發業；F106060 寵物食品及其用品批發業；F201010 農產品零售業；F202010 飼料零售業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業,基隆市,變更,11507
55924132,洛瀚投資有限公司,基隆市七堵區六堵里六堵一街189號,郭伊娟,5000000,105/11/11,115/07/02,股東出資轉讓修正章程,H201010 一般投資業,基隆市,變更,11507
60311257,豪霆投資有限公司,基隆市仁愛區孝二路39號5樓之17,曾俊豪,700000,115/03/09,115/07/09,增資,H201010 一般投資業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
60324210,森活圈投資有限公司,基隆市仁愛區孝二路39號5樓之17,王聖傑,700000,115/03/11,115/07/06,增資,H201010 一般投資業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
60406401,海珀國際股份有限公司,基隆市仁愛區愛三路54號,宋秉峰,1600000,114/12/23,115/07/16,董事(常務董事.董事長)/監察人解任,I401010 一般廣告服務業；I301030 電子資訊供應服務業；I501010 產品設計業；I401020 廣告傳單分送業；I301010 資訊軟體服務業；I103060 管理顧問業；I199990 其他顧問服務業；H202010 創業投資業；F501060 餐館業；F203010 食品什貨、飲料零售業,基隆市,變更,11507
60481463,吉吉曼有限公司,基隆市仁愛區愛二路54巷7號1樓,邱昭銘,500000,114/09/15,115/07/22,一般補正案,F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業；F399990 其他綜合零售業；F401010 國際貿易業；F501060 餐館業；F101100 花卉批發業,基隆市,變更,11507
60513113,善農熟成科技股份有限公司,基隆市中正區海濱里北寧路2號(海事大樓丙棟213B室),黃宜玉,11000000,114/09/11,115/07/17,一般補正案,C114010 食品添加物製造業；C199990 未分類其他食品製造業；C201020 寵物食品製造業；A102020 農產品整理業；F101040 家畜家禽批發業；F101050 水產品批發業；F101990 其他農、畜、水產品批發業；F102170 食品什貨批發業；I101090 食品顧問業；I101070 農、林、漁、畜牧顧問業,基隆市,變更,11507
60545868,凱瑞水產股份有限公司,基隆市仁愛區忠二路44號一樓,周凱民,1500000,114/06/20,115/07/24,一般補正案,F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102040 飲料批發業；F102170 食品什貨批發業；F121010 食品添加物批發業；F201010 農產品零售業；F201020 畜產品零售業；F201030 水產品零售業,基隆市,變更,11507
60636831,慕妍生技有限公司,基隆市安樂區基金一路162號5樓,劉妤萲,1000000,114/06/18,115/07/01,申登機關變更（遷入，含卷）,F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業,基隆市,變更,11507
60641813,鼎功投資有限公司,基隆市信義區培德路2巷25號（一樓）,佘宗涵,5600000,114/06/17,115/07/30,股東出資轉讓修正章程,H201010 一般投資業,基隆市,變更,11507
60652389,鴻展工程有限公司,基隆市中正區中船路36巷12弄14號2樓,岑黃蘭,200000,114/07/16,115/07/06,股東出資轉讓修正章程,E603100 電焊工程業；E801020 門窗安裝工程業；E801040 玻璃安裝工程業；F206010 五金零售業；EZ07010 鑽孔工程業；E607010 太陽熱能設備安裝工程業；E801010 室內裝潢業；E801030 室內輕鋼架工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業,基隆市,變更,11507
60747787,雅彤餐飲股份有限公司,基隆市仁愛區孝三路60號三樓,康佳祺,500000,114/03/26,115/07/14,董事/監察人持股變動報備,F203010 食品什貨、飲料零售業；F102170 食品什貨批發業；F401010 國際貿易業；C199030 即食餐食製造業；F501060 餐館業；F501990 其他餐飲業；I101090 食品顧問業；F501030 飲料店業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
62094328,瑀信開發有限公司,基隆市暖暖區碇安里源遠路341-1號底層,潘心瑀,1000000,115/06/03,115/07/28,改採紙本申辦簽章,F401010 國際貿易業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
62189957,海曜國際有限公司,基隆市中山區安民里安一路80之1號,葉致磊,5000000,115/03/30,115/07/29,公司所在地,F401010 國際貿易業；IZ06010 理貨包裝業；IZ02010 打字業；I301020 資料處理服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
62190048,政洋海運股份有限公司,基隆市中正區祥豐街181號,黃欽泰,7500000,115/03/30,115/07/14,一般補正案,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業,基隆市,變更,11507
62252629,智騵國際環境股份有限公司,基隆市仁愛區孝一路23巷3弄2號1樓,王智琳,400000,115/04/07,115/07/21,一般補正案,J101020 病媒防治業；J101050 環境檢測服務業；J101990 其他環境衛生及污染防治服務業；I199990 其他顧問服務業；JE01010 租賃業；IG01010 生物技術服務業；E601010 電器承裝業；E601020 電器安裝業；E603050 自動控制設備工程業；EZ05010 儀器、儀表安裝工程業,基隆市,變更,11507
80483268,淯晟電機有限公司,基隆市安樂區安和一街2巷16-1號,曾耀德,20000000,92/09/15,115/07/13,一般補正案,CC01030 電器及視聽電子產品製造業；CC01040 照明設備製造業；CC01080 電子零組件製造業；E603040 消防安全設備安裝工程業；F117010 消防安全設備批發業；F217010 消防安全設備零售業；EZ05010 儀器、儀表安裝工程業；F113030 精密儀器批發業；F213040 精密儀器零售業；E603090 照明設備安裝工程業,基隆市,變更,11507
80495686,天美貿易網股份有限公司,基隆市信義區忠孝里深溪路36巷102弄25號7樓,黃三德,5000000,92/07/11,115/07/23,申登機關變更（遷入，含卷）,F108040 化粧品批發業；F208040 化粧品零售業；I102010 投資顧問業；JZ99050 仲介服務業；JE01010 租賃業；F401010 國際貿易業；F102030 菸酒批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F106020 日常用品批發業,基隆市,變更,11507
80592054,淇森國際有限公司,基隆市中山區和慶里中和路168巷5弄55號3樓,姜志旻,3000000,92/11/19,115/07/23,補繳規費,F501060 餐館業；F111090 建材批發業；F211010 建材零售業；F113020 電器批發業；F213010 電器零售業；F120010 耐火材料批發業；F220010 耐火材料零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F106010 五金批發業,基隆市,變更,11507
82925450,湧儒通運有限公司,基隆市七堵區俊德街11號,顏仲祥,30000000,108/06/24,115/07/13,公司所在地,G101081 汽車貨櫃貨運業；G202010 停車場經營業；G405010 貨櫃出租業；G799990 其他運輸輔助業；G801010 倉儲業；F114010 汽車批發業；F114030 汽、機車零件配備批發業；F114050 車胎批發業；F114990 其他交通運輸工具及其零件批發業；F214010 汽車零售業,基隆市,變更,11507
83061050,湧祥汽車有限公司,基隆市七堵區俊德街11號,莊益豪,3000000,109/07/22,115/07/21,股東出資轉讓修正章程,F114010 汽車批發業；F114030 汽、機車零件配備批發業；F114050 車胎批發業；F114990 其他交通運輸工具及其零件批發業；F106010 五金批發業；F111090 建材批發業；F112040 石油製品批發業；F113010 機械批發業；F113090 交通標誌器材批發業；F113110 電池批發業,基隆市,變更,11507
83068552,沐芙納生技國際有限公司,基隆市中山區復興路331巷18號5樓,莊智為,6500000,109/08/07,115/07/06,增資,F107030 清潔用品批發業；F108040 化粧品批發業；F207030 清潔用品零售業；F208040 化粧品零售業；IG01010 生物技術服務業；I103060 管理顧問業；IZ12010 人力派遣業；J101010 建築物清潔服務業；J101020 病媒防治業；J101030 廢棄物清除業,基隆市,變更,11507
83132581,全展娛樂實業有限公司,基隆市安樂區安樂路二段166巷22-4號,邱靖嘉,1000000,109/10/21,115/07/09,股東出資轉讓修正章程,CC01030 電器及視聽電子產品製造業；E601020 電器安裝業；E603090 照明設備安裝工程業；E605010 電腦設備安裝業；EZ99990 其他工程業；F213010 電器零售業；F213060 電信器材零售業；F401010 國際貿易業；F501030 飲料店業；F501050 飲酒店業,基隆市,變更,11507
83260369,杏雨國際有限公司,基隆市仁愛區忠二路56號2樓,李志宏,4726040,109/11/05,115/07/14,改推董事/董事長,F401010 國際貿易業；F108040 化粧品批發業；F106020 日常用品批發業；F106060 寵物食品及其用品批發業；F109070 文教、樂器、育樂用品批發業；I103060 管理顧問業；I301020 資料處理服務業；IZ04010 翻譯業；H201010 一般投資業；H701010 住宅及大樓開發租售業,基隆市,變更,11507
