統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00098582,艾鍶科技股份有限公司,新北市新莊區新北大道4段187號5樓,顏世昌,13000000,113/10/07,115/04/08,特殊補正,CE01030 光學儀器製造業；CE01990 其他光學及精密器械製造業；CC01080 電子零組件製造業；CC01110 電腦及其週邊設備製造業；C901020 玻璃及玻璃製品製造業；F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F114030 汽、機車零件配備批發業,新北市,變更,11504
00098823,萬閣國際股份有限公司,新北市中和區中原五街22號3樓,陳璽年,3000000,113/09/30,115/04/15,特殊補正,F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F206020 日常用品零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F218010 資訊軟體零售業；F209060 文教、樂器、育樂用品零售業,新北市,變更,11504
00101897,琢石生技股份有限公司,新北市中和區橋和路120號8樓之1,陳韡崧,8000000,113/08/14,115/04/08,改選董事/監察人(一人法人股東指派董事/監察人),CF01011 醫療器材製造業；CC01030 電器及視聽電子產品製造業；CE01010 一般儀器製造業；CE01030 光學儀器製造業；CC01990 其他電機及電子機械器材製造業；CE01990 其他光學及精密器械製造業；CC01110 電腦及其週邊設備製造業；E603050 自動控制設備工程業；F108031 醫療器材批發業；F113020 電器批發業,新北市,變更,11504
00105535,藝術宇宙股份有限公司,新北市中和區自立路2巷7號3樓,彭云嫻,101000,113/09/09,115/04/24,特殊補正,E801010 室內裝潢業；E801070 廚具、衛浴設備安裝工程業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F111090 建材批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F211010 建材零售業；F401010 國際貿易業；C501040 組合木材製造業,新北市,變更,11504
00107359,泰佳電機有限公司,新北市中和區民安街42巷3號5樓,杜茹卉,2100000,114/03/04,115/04/14,增資,CC01010 發電、輸電、配電機械製造業；CC01990 其他電機及電子機械器材製造業；E603050 自動控制設備工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00108483,嘉太投資有限公司,新北市中和區中正路507號10樓,陳玫玫,27000000,113/11/07,115/04/23,增資,H201010 一般投資業,新北市,變更,11504
00124907,新運物流貨運有限公司,新北市中和區立德街200巷50號,潘文正,25000000,113/09/04,115/04/13,公司名稱變更修正章程,G101061 汽車貨運業；G801010 倉儲業；IZ06010 理貨包裝業；G702010 船舶勞務承攬業；G409050 工業專用港或工業專用碼頭船舶貨物裝卸承攬業；EZ02010 起重工程業；IZ12010 人力派遣業；JZ99050 仲介服務業；JE01010 租賃業；IZ99990 其他工商服務業,新北市,變更,11504
00127361,永強建材有限公司,新北市蘆洲區中原路12巷32號6樓,鍾貴展,10000000,113/11/01,115/04/22,特殊補正,B601010 土石採取業；C801990 其他化學材料製造業；C802990 其他化學製品製造業；C901030 水泥製造業；C901040 預拌混凝土製造業；C901050 水泥及混凝土製品製造業；C901990 其他非金屬礦物製品製造業；F107010 漆料、塗料批發業；F107990 其他化學製品批發業；F111090 建材批發業,新北市,變更,11504
00133440,紐寵國際有限公司,新北市板橋區三民路2段28號9樓,張弘志,375000,113/09/12,115/04/27,股東出資轉讓修正章程,F103010 飼料批發業；F106060 寵物食品及其用品批發業；F202010 飼料零售業；F399040 無店面零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00135186,客來企有限公司,新北市板橋區中山路1段17號(4樓),李炘辰,5500000,113/12/02,115/04/08,特殊補正,F108040 化粧品批發業；F208040 化粧品零售業；F107030 清潔用品批發業；F207030 清潔用品零售業；I401010 一般廣告服務業；I501010 產品設計業；J202010 產業育成業；I103060 管理顧問業；I301010 資訊軟體服務業；I301020 資料處理服務業,新北市,變更,11504
00135778,立明金屬工程有限公司,新北市樹林區佳園路2段15巷5號(1樓),李陳存妹,500000,113/12/05,115/04/28,申登機關變更（遷入，含卷）,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603080 交通號誌安裝工程業；E603090 照明設備安裝工程業；E603100 電焊工程業,新北市,變更,11504
